-155.33222222208	19.30777777536	-0.0884595545275868	128
-155.18999999872	19.30777777536	-0.0729333022210892	128
-155.34111111104	19.49444444352	-0.158192407889296	64
-155.34111111104	19.387777776	-0.18573020477747	64
-155.34111111104	19.36999999808	-0.173416493866597	64
-155.34111111104	19.35222222016	-0.132341349769678	64
-155.34111111104	19.33444444224	-0.0985090824970303	64
-155.34111111104	19.28111110848	-0.0917378461675431	64
-155.34111111104	19.26333333056	-0.0811428779878581	64
-155.32333333312	19.40555555392	-0.21656415690924	64
-155.32333333312	19.26333333056	-0.0730760145009785	64
-155.3055555552	19.28111110848	-0.0772444584786121	64
-155.28777777728	19.2988888864	-0.0871909618474141	64
-155.28777777728	19.28111110848	-0.0835835039715026	64
-155.26999999936	19.2988888864	-0.0863951204551752	64
-155.25222222144	19.31666666432	-0.0829436805876357	64
-155.25222222144	19.2988888864	-0.0885059419326773	64
-155.23444444352	19.31666666432	-0.082154565756223	64
-155.23444444352	19.2988888864	-0.0876571457518949	64
-155.23444444352	19.28111110848	-0.0872883934721742	64
-155.2166666656	19.31666666432	-0.0785096320773882	64
-155.2166666656	19.2988888864	-0.0868223382131577	64
-155.2166666656	19.28111110848	-0.0853008091126261	64
-155.19888888768	19.35222222016	0.0064677973019654	64
-155.19888888768	19.33444444224	-0.0436426718195393	64
-155.19888888768	19.28111110848	-0.0821736175217022	64
-155.18111110976	19.28111110848	-0.0833819589309192	64
-155.16333333184	19.31666666432	-0.0571509786539329	64
-155.16333333184	19.2988888864	-0.0755344802544598	64
-155.16333333184	19.28111110848	-0.0864311890876549	64
-155.14555555392	19.31666666432	-0.0541626739057099	64
-155.14555555392	19.2988888864	-0.0780559170020795	64
-155.14555555392	19.28111110848	-0.0882783302525941	64
-155.127777776	19.2988888864	-0.0843346212847858	64
-155.10999999808	19.31666666432	-0.0614603697214008	64
-155.10999999808	19.2988888864	-0.0874613254509545	64
-155.09222222016	19.31666666432	-0.069396898298912	64
-155.07444444224	19.33444444224	-0.0344067562004491	64
-155.05666666432	19.33444444224	-0.0368881027047942	64
-155.0388888864	19.35222222016	-0.0096099879226059	64
-155.02111110848	19.35222222016	-0.0402697873151591	64
-155.00333333056	19.35222222016	-0.0420740250935634	64
-155.34555555552	19.60555555552	-0.172287433273244	32
-155.34555555552	19.59666666656	-0.173410318126113	32
-155.34555555552	19.57888888864	-0.173707254723115	32
-155.34555555552	19.56999999968	-0.17614599846422	32
-155.34555555552	19.56111111072	-0.176606904545311	32
-155.34555555552	19.55222222176	-0.177523018796845	32
-155.34555555552	19.5433333328	-0.179292706807959	32
-155.34555555552	19.52555555488	-0.169543407362608	32
-155.34555555552	19.51666666592	-0.167676609082339	32
-155.34555555552	19.50777777696	-0.165410515488592	32
-155.34555555552	19.48111111008	-0.158024333059457	32
-155.34555555552	19.42777777632	-0.162401585158664	32
-155.34555555552	19.41888888736	-0.159902060020133	32
-155.34555555552	19.40111110944	-0.170140586499556	32
-155.33666666656	19.57888888864	-0.176517820704835	32
-155.33666666656	19.5433333328	-0.175276944649713	32
-155.33666666656	19.48111111008	-0.149478406043204	32
-155.33666666656	19.47222222112	-0.149932920066502	32
-155.33666666656	19.42777777632	-0.161107389235759	32
-155.33666666656	19.40111110944	-0.187623186886283	32
-155.3277777776	19.60555555552	-0.16145110112949	32
-155.3277777776	19.48999999904	-0.151902943346159	32
-155.3277777776	19.46333333216	-0.151162575032103	32
-155.3277777776	19.4544444432	-0.157185469766916	32
-155.3277777776	19.41888888736	-0.192231500113538	32
-155.3277777776	19.39222222048	-0.214858824389382	32
-155.3277777776	19.38333333152	-0.204393462823374	32
-155.3277777776	19.37444444256	-0.179040685094771	32
-155.3277777776	19.3655555536	-0.1384853167532	32
-155.3277777776	19.35666666464	-0.104295915405022	32
-155.3277777776	19.34777777568	-0.0810646991176067	32
-155.3277777776	19.33888888672	-0.0683031287694936	32
-155.3277777776	19.32999999776	-0.0705835690598581	32
-155.3277777776	19.276666664	-0.0824671364743821	32
-155.31888888864	19.48999999904	-0.146046851474726	32
-155.31888888864	19.48111111008	-0.142460561463146	32
-155.31888888864	19.4544444432	-0.153486766536518	32
-155.31888888864	19.41888888736	-0.212380517367976	32
-155.31888888864	19.39222222048	-0.218618454583063	32
-155.31888888864	19.38333333152	-0.184329828189605	32
-155.31888888864	19.34777777568	-0.0240150690754428	32
-155.31888888864	19.33888888672	-0.0353088542689081	32
-155.31888888864	19.32999999776	-0.0547053151782879	32
-155.31888888864	19.28555555296	-0.0849129952566887	32
-155.31888888864	19.276666664	-0.0724363423297959	32
-155.30999999968	19.47222222112	-0.136006211826843	32
-155.30999999968	19.42777777632	-0.196032579119877	32
-155.30999999968	19.41888888736	-0.215248930980712	32
-155.30999999968	19.4099999984	-0.226445562075796	32
-155.30999999968	19.40111110944	-0.228973869613466	32
-155.30999999968	19.33888888672	-0.0110855786938471	32
-155.30999999968	19.32999999776	-0.0460807608194722	32
-155.30999999968	19.3211111088	-0.0705473490514136	32
-155.30999999968	19.31222221984	-0.0845202417493133	32
-155.30999999968	19.29444444192	-0.0906331823877551	32
-155.30999999968	19.26777777504	-0.0703271999316491	32
-155.30999999968	19.25888888608	-0.0722853232251418	32
-155.30111111072	19.33888888672	0.00896378240146884	32
-155.30111111072	19.32999999776	-0.041425076513258	32
-155.30111111072	19.3211111088	-0.0683266606527472	32
-155.30111111072	19.31222221984	-0.0785029988130848	32
-155.30111111072	19.30333333088	-0.084928333627405	32
-155.30111111072	19.29444444192	-0.088119460968461	32
-155.30111111072	19.26777777504	-0.0758309430238004	32
-155.29222222176	19.33888888672	0.0393206032738511	32
-155.29222222176	19.32999999776	-0.0384117356766187	32
-155.29222222176	19.3211111088	-0.0695805756461167	32
-155.29222222176	19.31222221984	-0.0793693773512165	32
-155.29222222176	19.26777777504	-0.0769856791251587	32
-155.2833333328	19.32999999776	-0.0438956742781059	32
-155.2833333328	19.3211111088	-0.0712865854658689	32
-155.2833333328	19.31222221984	-0.0853778805444469	32
-155.27444444384	19.32999999776	-0.0490909586686554	32
-155.27444444384	19.28555555296	-0.0857024146824737	32
-155.26555555488	19.32999999776	-0.0578512939795829	32
-155.26555555488	19.3211111088	-0.0780547165936871	32
-155.26555555488	19.31222221984	-0.0876189706989247	32
-155.26555555488	19.28555555296	-0.0856390925682909	32
-155.26555555488	19.276666664	-0.0861596364425177	32
-155.25666666592	19.32999999776	-0.0588045518859541	32
-155.25666666592	19.28555555296	-0.0868892681187636	32
-155.24777777696	19.28555555296	-0.0873412849207588	32
-155.24777777696	19.276666664	-0.0829745284346747	32
-155.22999999904	19.26777777504	-0.0841387061049954	32
-155.22111111008	19.32999999776	-0.0653261431648556	32
-155.22111111008	19.26777777504	-0.0824223182567469	32
-155.21222222112	19.3655555536	0.0353960760847825	32
-155.21222222112	19.35666666464	0.00252161388893898	32
-155.21222222112	19.34777777568	-0.02363394524619	32
-155.21222222112	19.33888888672	-0.048879720983657	32
-155.21222222112	19.32999999776	-0.066179440921664	32
-155.21222222112	19.26777777504	-0.0821816005898786	32
-155.20333333216	19.3655555536	0.0364619385664815	32
-155.20333333216	19.26777777504	-0.0832174399981473	32
-155.1944444432	19.3655555536	0.0599889826444144	32
-155.1944444432	19.26777777504	-0.0830842836446749	32
-155.18555555424	19.37444444256	0.121092447642477	32
-155.18555555424	19.3655555536	0.0910910288208922	32
-155.18555555424	19.35666666464	0.0551339922261599	32
-155.18555555424	19.34777777568	0.0274212673869021	32
-155.18555555424	19.33888888672	-0.00805405191969611	32
-155.18555555424	19.26777777504	-0.0820745346767435	32
-155.17666666528	19.37444444256	0.152780745732143	32
-155.17666666528	19.35666666464	0.0862196442097033	32
-155.17666666528	19.34777777568	0.0511978228896435	32
-155.17666666528	19.33888888672	0.00907073682492431	32
-155.17666666528	19.32999999776	-0.0282717915966806	32
-155.17666666528	19.26777777504	-0.0813661573339605	32
-155.16777777632	19.33888888672	0.0226268401342109	32
-155.16777777632	19.32999999776	-0.020976136015187	32
-155.15888888736	19.4544444432	-0.040451924911821	32
-155.15888888736	19.32999999776	-0.0142853463753571	32
-155.1499999984	19.46333333216	-0.0467316507919027	32
-155.14111110944	19.4544444432	-0.0448467221225879	32
-155.14111110944	19.37444444256	0.259031898925225	32
-155.14111110944	19.32999999776	-0.00517727023842179	32
-155.13222222048	19.47222222112	-0.0474042182675523	32
-155.13222222048	19.37444444256	0.268126721560196	32
-155.13222222048	19.3211111088	-0.040917024859552	32
-155.13222222048	19.31222221984	-0.0612047495327928	32
-155.13222222048	19.28555555296	-0.0898759032859724	32
-155.13222222048	19.276666664	-0.0887262862148809	32
-155.12333333152	19.46333333216	-0.04395765855425	32
-155.12333333152	19.38333333152	0.280691227375931	32
-155.12333333152	19.37444444256	0.278163182603465	32
-155.12333333152	19.3655555536	0.245719734973011	32
-155.12333333152	19.3211111088	-0.0446422098327886	32
-155.12333333152	19.31222221984	-0.0671361095115601	32
-155.12333333152	19.28555555296	-0.0926968925181928	32
-155.11444444256	19.47222222112	-0.041398584049535	32
-155.11444444256	19.44555555424	-0.0430088248116907	32
-155.11444444256	19.37444444256	0.303009424625041	32
-155.11444444256	19.3655555536	0.252552338622485	32
-155.11444444256	19.35666666464	0.181429911959556	32
-155.11444444256	19.32999999776	-0.0167601603031973	32
-155.1055555536	19.38333333152	0.36639408236566	32
-155.1055555536	19.37444444256	0.320897907693306	32
-155.1055555536	19.3655555536	0.256073032684851	32
